"COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","DESVIOS_MELHOR_INDICADOR_01","INDICADOR_002","DESVIOS_MELHOR_INDICADOR_02","INDICADOR_004","DESVIOS_MELHOR_INDICADOR_04","INDICADOR_007","DESVIOS_MELHOR_INDICADOR_07","INDICADOR_009","DESVIOS_MELHOR_INDICADOR_09","INDICADOR_020","DESVIOS_MELHOR_INDICADOR_020","INDICADOR_021","DESVIOS_MELHOR_INDICADOR_021","INDICADOR_035","DESVIOS_MELHOR_INDICADOR_035","INDICADOR_041","DESVIOS_MELHOR_INDICADOR_041","INDICADOR_101","DESVIOS_MELHOR_INDICADOR_101","INDICADOR_102","DESVIOS_MELHOR_INDICADOR_102","INDICADOR_103","DESVIOS_MELHOR_INDICADOR_103","INDICADOR_105","DESVIOS_MELHOR_INDICADOR_105","INDICADOR_106","DESVIOS_MELHOR_INDICADOR_106","INDICADOR_107","DESVIOS_MELHOR_INDICADOR_107","INDICADOR_108","DESVIOS_MELHOR_INDICADOR_108","INDICADOR_109","DESVIOS_MELHOR_INDICADOR_109","INDICADOR_110","DESVIOS_MELHOR_INDICADOR_110","INDICADOR_111","DESVIOS_MELHOR_INDICADOR_111","INDICADOR_112","DESVIOS_PIOR_INDICADOR_112","INDICADOR_113","DESVIOS_PIOR_INDICADOR_113","INDICADOR_114","DESVIOS_PIOR_INDICADOR_114"
251350,2012,2501,"Sertão Paraibano",250106,"Itaporanga","Santana de Mangueira",100,4,39.13,1,100,4,0.4,1,0.32,-3,0.32,-3,0.32,-3,0,-4,0,-4,509.371280982672,1,2213.95046940118,1,0.21347728032,-1,4.34643756344108,1,0.337901671633551,-1,2083798.24,-1,NA,NA,0.0717035107991988,1,0.029391587418,2,0.02939158742,1,0,0,1076737.41,-1,0.6732194749,2
251350,2012,2501,"Sertão Paraibano",250106,"Itaporanga","Santana de Mangueira",100,4,39.13,1,100,4,0.4,1,0.32,-3,0.32,-3,0.32,-3,0,-4,0,-4,509.371280982672,1,2213.95046940118,1,0.21347728032,-1,4.34643756344108,1,0.337901671633551,-1,2083798.24,-1,NA,NA,0.0717035107991988,1,0.001576075572,-1,0.02939158742,1,0,0,1076737.41,-1,0.6732194749,2
251360,2007,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.962738395805,1,1022.62382598563,1,0.267092849251588,1,3.42057284955608,-1,0.323443520788787,-1,1453999.14,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,200659.21,-3,0.0084373437,-3
251360,2008,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",77.45,-2,52.56,1,100,4,0.01,-2,0.45,-1,47.22,-1,40.74,-1,50,-1,0,2,304.389887348354,1,1034.26808665511,-1,0.273208207953175,1,3.39783984174042,-1,0.262372300097536,-1,1666729.65,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
251360,2009,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",100,4,49.01,1,100,4,0.17,1,0.45,-1,45.61,-1,28.07,-2,83.33,2,0,2,331.645600624025,1,1151.39429537181,-1,0.274129887630562,1,3.47176110041969,-1,0.176144673895854,-2,1905027.11,1,NA,NA,NA,NA,0.004304874958,-1,0.00430487496,-1,0,2,1355537.23,1,0.8031064474,2
251360,2010,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",84.43,-2,50.59,1,100,4,0.07,-1,0.36,-2,30.53,-2,44.21,-1,0,-4,0,0,398.943719752392,1,1403.71147439505,1,0.268629011024179,1,3.51857017643059,-1,0.204035941901108,-2,2084911.91,1,NA,NA,NA,NA,0.019681056377,1,0.01968105638,1,0,0,1624322.25,1,0.6953962033,2
251360,2011,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",100,4,53.36,2,100,4,0.29,-1,0.37,-2,25.37,-2,46.27,-2,0,-4,71.43,2,443.313593808985,1,1578.25995658739,1,0.248686973146602,1,35601433807316,2,0.460975970021434,1,2346495.42,1,NA,NA,NA,NA,0.000928182746,-2,0.00092818275,-3,0,0,1603308,1,0.0811884509,-2
251360,2012,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",100,4,45.24,1,100,4,0.54,1,0.42,-2,0.42,-2,0.42,-2,0,-4,71.43,2,605.85,1,1943.695337132,1,0.278801841201341,1,32082121599934,2,0.378564726741118,-1,2685920.42,1,496820.72,-1,NA,NA,0.001926487403,-1,0.0019264874,-2,0,0,2263195.76,1,0.1974300797,-1
251360,2012,2501,"Sertão Paraibano",250105,"Piancó","Santana dos Garrotes",100,4,45.24,1,100,4,0.54,1,0.42,-2,0.42,-2,0.42,-2,0,-4,71.43,2,605.85,1,1943.695337132,1,0.278801841201341,1,32082121599934,2,0.378564726741118,-1,2685920.42,1,496820.72,-1,NA,NA,0.000286538319,-2,0.0019264874,-2,0,0,2263195.76,1,0.1974300797,-1
251365,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.817157445708,-1,557.535505429162,-1,0.168565232221757,-3,4.85585532539241,2,1.07656612842461,2,613628.78,-1,NA,NA,NA,NA,0.000788088133,-2,0.01458258017,-1,0.29378138906,2,NA,NA,NA,NA
251365,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.817157445708,-1,557.535505429162,-1,0.168565232221757,-3,4.85585532539241,2,1.07656612842461,2,613628.78,-1,NA,NA,NA,NA,0.01458258017,1,0.01458258017,-1,0.29378138906,2,NA,NA,NA,NA
251365,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.010318048282,-2,497.534492272321,-1,0.191031502205252,-2,4.92558089000872,1,0.309157823010231,-1,593029.7,-1,NA,NA,NA,NA,0.010495570755,-1,0.00608237293,-2,0.23352022784,2,NA,NA,NA,NA
251365,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.010318048282,-2,497.534492272321,-1,0.191031502205252,-2,4.92558089000872,1,0.309157823010231,-1,593029.7,-1,NA,NA,NA,NA,0.006082372932,-1,0.00608237293,-2,0.23352022784,2,NA,NA,NA,NA
251365,2008,NA,NA,NA,NA,"Joca Claudino",100,4,54.55,2,100,4,0,-4,0.88,1,45.45,-1,69.7,2,16.67,-2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251365,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.339829683698,-1,827.07232424126,-1,0.172981347344961,-2,5.32427726955371,2,0.456692848604689,1,658724.27,-1,NA,NA,NA,NA,0.00249656912,-1,0.00249656912,-2,0.43033782328,2,NA,NA,NA,NA
251365,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.339829683698,-1,827.07232424126,-1,0.172981347344961,-2,5.32427726955371,2,0.456692848604689,1,658724.27,-1,NA,NA,NA,NA,0.024133614154,1,0.00249656912,-2,0.43033782328,2,NA,NA,NA,NA
251365,2009,NA,NA,NA,NA,"Joca Claudino",100,4,54.24,2,100,4,0,-4,0.95,1,42.42,-1,51.52,-1,83.33,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251365,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.630990916598,-1,940.006652903936,-1,0.130339047986563,-4,5.77999708177392,2,1.89230078634531,3,611036.41,-2,NA,NA,NA,NA,0.020247177913,1,0.02024717791,1,0.46266014468,2,NA,NA,NA,NA
251365,2010,NA,NA,NA,NA,"Joca Claudino",100,4,46,1,100,4,0,-4,1.22,1,42.11,-1,55.26,-1,83.33,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251365,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.180561019532,-1,1142.8752735836,-1,0.137013894811413,-3,6.10573698122607,2,1.19279286041087,2,555889.1,-2,NA,NA,NA,NA,0.011617335679,-1,0.01407375315,-1,0.55559557839,2,NA,NA,NA,NA
251365,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.180561019532,-1,1142.8752735836,-1,0.137013894811413,-3,6.10573698122607,2,1.19279286041087,2,555889.1,-2,NA,NA,NA,NA,0.014073753149,1,0.01407375315,-1,0.55559557839,2,NA,NA,NA,NA
251365,2011,NA,NA,NA,NA,"Joca Claudino",100,4,48.28,1,100,4,0,-4,0.92,-1,43.33,-1,66.67,1,75,1,71.43,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251365,2012,2501,"Sertão Paraibano",250102,"Cajazeiras","Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.657034713509,-1,1372.06617733166,-1,0.122879886363466,-3,6.13468822516221,2,2.00334013402835,3,519808,-2,NA,NA,NA,NA,0.01917422871,1,0.01917422871,1,0.65681491219,2,NA,NA,NA,NA
251365,2012,NA,NA,NA,NA,"Joca Claudino",100,4,62.16,2,100,4,0.04,-2,0.99,-1,0.99,-1,0.99,-1,37.5,1,28.57,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251370,2007,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10060.0884385633,4,32221.6611493384,4,0.286960895760497,2,3.20292026716416,-2,0.281875099639467,-1,10356873.98,3,6852304.49,3,0.00299823060329506,-2,0.033930873094,2,0.03393087309,2,0.0874689045,2,10404478.28,3,0.5914287284,-1
251370,2007,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10060.0884385633,4,32221.6611493384,4,0.286960895760497,2,3.20292026716416,-2,0.281875099639467,-1,10356873.98,3,6852304.49,3,0.00299823060329506,-2,0.001868289431,-1,0.03393087309,2,0.0874689045,2,10404478.28,3,0.5914287284,-1
251370,2008,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",98.19,-2,50.75,1,100,4,0.11,-1,2.35,2,52.18,-1,36.41,-1,100,4,0,2,10790.1454083885,4,36823.3795548197,4,0.275769672598347,2,34126861280472,2,0.213528424763614,-2,7501638.1,2,8385581.59,3,0.00678458471673852,-2,0.000699859155,-2,0.02860147522,2,0.22666518672,2,11808521.49,3,0.6162891151,1
251370,2008,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",98.19,-2,50.75,1,100,4,0.11,-1,2.35,2,52.18,-1,36.41,-1,100,4,0,2,10790.1454083885,4,36823.3795548197,4,0.275769672598347,2,34126861280472,2,0.213528424763614,-2,7501638.1,2,8385581.59,3,0.00678458471673852,-2,0.028601475221,1,0.02860147522,2,0.22666518672,2,11808521.49,3,0.6162891151,1
251370,2009,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,49.19,1,100,4,0.23,1,2.25,2,50.41,-1,45.87,-1,100,4,28.57,4,11238.6003849001,4,37921.1417801628,4,0.281748243357724,2,3.37418721917658,-1,0.17508069491061,-2,10558626.16,3,10116233.69,3,0.014197789189741,-1,0.034366476123,2,0.03436647612,2,0.21070588674,2,14103542.58,3,0.5475869261,1
251370,2009,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,49.19,1,100,4,0.23,1,2.25,2,50.41,-1,45.87,-1,100,4,28.57,4,11238.6003849001,4,37921.1417801628,4,0.281748243357724,2,3.37418721917658,-1,0.17508069491061,-2,10558626.16,3,10116233.69,3,0.014197789189741,-1,0.002806296204,-1,0.03436647612,2,0.21070588674,2,14103542.58,3,0.5475869261,1
251370,2010,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,46.84,1,100,4,0.21,1,2.5,3,52.39,-1,46.24,-1,66.67,0,71.43,3,12268.4809401061,4,43376.1273161486,4,0.269955441184522,1,3.53557441446156,-1,0.168740622168767,-2,12097998.64,3,11249142.3,2,0.0197859328172988,1,0.002307553666,-1,0.03308342847,2,0.20385735883,2,16356042.61,3,0.6522620267,2
251370,2010,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,46.84,1,100,4,0.21,1,2.5,3,52.39,-1,46.24,-1,66.67,0,71.43,3,12268.4809401061,4,43376.1273161486,4,0.269955441184522,1,3.53557441446156,-1,0.168740622168767,-2,12097998.64,3,11249142.3,2,0.0197859328172988,1,0.033083428475,2,0.03308342847,2,0.20385735883,2,16356042.61,3,0.6522620267,2
251370,2011,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,40.99,1,100,4,0.7,1,2.76,3,48.3,-1,42.22,-2,75,1,57.14,1,15681.1586938309,4,53185.4584082254,4,0.285079214347327,2,3.39167911291842,-1,0.116117842006704,-3,12684096.02,3,12240163.1,2,0.0137249521726484,-1,0.023245218563,1,0.02324521856,1,0.19260115259,2,18786810.83,3,0.6712131974,2
251370,2011,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,40.99,1,100,4,0.7,1,2.76,3,48.3,-1,42.22,-2,75,1,57.14,1,15681.1586938309,4,53185.4584082254,4,0.285079214347327,2,3.39167911291842,-1,0.116117842006704,-3,12684096.02,3,12240163.1,2,0.0137249521726484,-1,0.000339010029,-2,0.02324521856,1,0.19260115259,2,18786810.83,3,0.6712131974,2
251370,2012,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,35.57,1,100,4,0.95,2,2.89,2,2.89,2,2.89,2,75,2,57.14,1,15070.2974852652,4,53495.9158113949,4,0.262266667451659,1,3.54975844794702,-1,0.263154606222634,-2,10928447.11,3,13600693.65,3,0.00844288925130134,-1,0.029655249126,2,0.02965524913,2,0.20307791276,2,NA,NA,0.5585483539,2
251370,2012,2504,"Mata Paraibana",250422,"João Pessoa","Santa Rita",100,4,35.57,1,100,4,0.95,2,2.89,2,2.89,2,2.89,2,75,2,57.14,1,15070.2974852652,4,53495.9158113949,4,0.262266667451659,1,3.54975844794702,-1,0.263154606222634,-2,10928447.11,3,13600693.65,3,0.00844288925130134,-1,0.000526563042,-2,0.02965524913,2,0.20307791276,2,NA,NA,0.5585483539,2
251380,2007,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.100384028484,1,1222.77141403866,1,0.249857051305762,1,3.26856497946165,-1,0.733723508191448,2,1216390.14,-1,20796,-2,NA,NA,0.018657678956,1,0.01865767896,1,0.00021210599,1,525517.62,-1,0.7053096886,1
251380,2007,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.100384028484,1,1222.77141403866,1,0.249857051305762,1,3.26856497946165,-1,0.733723508191448,2,1216390.14,-1,20796,-2,NA,NA,0.140057812886,2,0.01865767896,1,0.00021210599,1,525517.62,-1,0.7053096886,1
251380,2008,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",62.93,-3,39.77,-1,100,4,0.25,1,0.63,-1,51.79,-1,51.79,1,50,-1,0,2,407.48141139697,1,1455.68813176244,1,0.230665459830862,1,3.57240377363939,-1,0.76287902393794,1,1424448.74,-1,145412.12,-1,NA,NA,0.015450678766,1,0.01545067877,1,0.00177020895,1,549820.63,-2,0.6819920308,1
251380,2008,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",62.93,-3,39.77,-1,100,4,0.25,1,0.63,-1,51.79,-1,51.79,1,50,-1,0,2,407.48141139697,1,1455.68813176244,1,0.230665459830862,1,3.57240377363939,-1,0.76287902393794,1,1424448.74,-1,145412.12,-1,NA,NA,0.05143509099,2,0.01545067877,1,0.00177020895,1,549820.63,-2,0.6819920308,1
251380,2009,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,34.48,-1,100,4,0.15,-1,0.69,-1,47.76,-1,61.19,1,50,-1,0,2,323.171961995249,1,1397.09777672209,1,0.213243290608288,-1,4.32307854956374,1,0.366400763700691,1,1249358.42,-1,80000,-1,NA,NA,0.006703769397,-1,0.00416374519,-2,0.01206104314,2,649099.88,-2,0.2470372336,-1
251380,2009,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,34.48,-1,100,4,0.15,-1,0.69,-1,47.76,-1,61.19,1,50,-1,0,2,323.171961995249,1,1397.09777672209,1,0.213243290608288,-1,4.32307854956374,1,0.366400763700691,1,1249358.42,-1,80000,-1,NA,NA,0.004163745185,-1,0.00416374519,-2,0.01206104314,2,649099.88,-2,0.2470372336,-1
251380,2010,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,37.5,-1,100,4,0.33,1,0.85,-1,60.27,1,68.49,1,66.67,0,0,0,353.110031416143,1,1578.74729337844,1,0.198545895790772,-1,4.47097831530557,1,0.565640527996033,1,1271819.12,-1,43154.25,-2,NA,NA,0.009112222594,-1,0.02872551436,1,0.06221633549,2,800150.51,-1,0.1950482005,-1
251380,2010,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,37.5,-1,100,4,0.33,1,0.85,-1,60.27,1,68.49,1,66.67,0,0,0,353.110031416143,1,1578.74729337844,1,0.198545895790772,-1,4.47097831530557,1,0.565640527996033,1,1271819.12,-1,43154.25,-2,NA,NA,0.028725514362,2,0.02872551436,1,0.06221633549,2,800150.51,-1,0.1950482005,-1
251380,2011,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,35.29,-1,100,4,0.11,-1,0.88,-1,30.88,-2,82.35,2,87.5,2,0,-4,387.413960774934,1,1756.33508729969,1,0.199046142507777,-1,4.53348424457017,1,0.49047646826268,1,1339978.07,-1,117292.61,-1,0.0202200145023598,-1,0.004030182486,-1,0.03641940956,2,0.0396571747,2,829998.16,-1,0.2982449143,-1
251380,2011,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,35.29,-1,100,4,0.11,-1,0.88,-1,30.88,-2,82.35,2,87.5,2,0,-4,387.413960774934,1,1756.33508729969,1,0.199046142507777,-1,4.53348424457017,1,0.49047646826268,1,1339978.07,-1,117292.61,-1,0.0202200145023598,-1,0.036419409559,2,0.03641940956,2,0.0396571747,2,829998.16,-1,0.2982449143,-1
251380,2012,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,31.03,-1,100,4,0.11,-2,0.66,-2,0.66,-2,0.66,-2,62.5,1,0,-4,452.970544894575,0,1967.05058516939,1,0.182076391686506,-2,4.34255738555187,1,1.14964284281036,2,1622432.44,-1,109869.98,-1,0.0227120592717738,1,0.000868205982,-2,0.0508945746,2,0.01950388127,2,1088895.38,-1,0.2945796338,-1
251380,2012,2501,"Sertão Paraibano",250104,"Patos","Santa Teresinha",100,4,31.03,-1,100,4,0.11,-2,0.66,-2,0.66,-2,0.66,-2,62.5,1,0,-4,452.970544894575,0,1967.05058516939,1,0.182076391686506,-2,4.34255738555187,1,1.14964284281036,2,1622432.44,-1,109869.98,-1,0.0227120592717738,1,0.0508945746,2,0.0508945746,2,0.01950388127,2,1088895.38,-1,0.2945796338,-1
251385,2007,2502,"Borborema",250211,"Cariri Oriental","Santo André",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1758584352321,-2,146.852439937701,-2,0.243964026819843,1,3.84673576330565,-1,0.252229207208044,-1,1129127.79,-1,17315.8,-2,NA,NA,0.004851675761,-1,0.00485167576,-2,0,0,389658.36,-2,0.5252550219,-1
251385,2008,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,40.98,-1,100,4,0.63,2,2.91,3,84.38,4,62.5,1,66.67,0,0,2,51.8446402373966,-2,171.930080354761,-2,0.273379485900634,2,3.31625563544261,-2,0.341663307178686,-1,1437745.64,-1,89017,-1,0.00552567039511148,-2,0.009399067588,-1,0.00318663071,-2,0,0,377075.72,-2,0.5161839414,-1
251385,2008,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,40.98,-1,100,4,0.63,2,2.91,3,84.38,4,62.5,1,66.67,0,0,2,51.8446402373966,-2,171.930080354761,-2,0.273379485900634,2,3.31625563544261,-2,0.341663307178686,-1,1437745.64,-1,89017,-1,0.00552567039511148,-2,0.003186630707,-1,0.00318663071,-2,0,0,377075.72,-2,0.5161839414,-1
251385,2009,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,20.93,-3,100,4,0.48,2,2.7,3,69.7,2,51.52,-1,66.67,0,28.57,4,47.8361381082595,-2,182.197699074227,-2,0.249802738252209,1,3.80878779683028,-1,0.19437088348157,-1,1451970.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.701751479,2
251385,2010,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,26.15,-2,100,4,0.57,2,2.92,3,61.11,1,58.33,1,83.33,2,42.86,2,53.6447469153794,-2,183.827957835422,-2,0.280065255272002,2,3.42676531078424,-1,0.143831116926116,-2,1656496.14,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,882636.79,-1,0.5515090882,1
251385,2011,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,18.97,-2,100,4,1.03,2,8.8,4,43.33,-1,73.33,1,37.5,-1,0,-4,60.1720254826008,-2,212.813640874604,-2,0.261910438554744,1,3.53675381820312,-1,0.281345244660234,-1,1879593.56,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,957370.08,-1,0.5617926589,1
251385,2012,2502,"Borborema",250211,"Cariri Oriental","Santo André",100,4,35.9,1,100,4,8.68,4,13.2,4,13.2,4,13.2,4,62.5,1,57.14,1,62.2861693369641,-2,268.916433411437,-2,0.21472879864983,-1,4.31743413142999,1,0.339603053557741,-1,1967121.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1044135.04,-1,0.336444521,1
251390,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981.46432264241,3,9243.31616084251,3,0.288880096354358,2,31002605299165,2,0.361383289162463,-1,2034116.65,1,4048919.88,2,NA,NA,0.000561007305,-2,0.01703739516,1,0,0,NA,NA,0.4856914033,-1
251390,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981.46432264241,3,9243.31616084251,3,0.288880096354358,2,31002605299165,2,0.361383289162463,-1,2034116.65,1,4048919.88,2,NA,NA,0.017037395163,1,0.01703739516,1,0,0,NA,NA,0.4856914033,-1
251390,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,18.01,-3,100,4,0.12,0,1.05,1,45.89,-1,64.21,2,100,4,28.57,4,2858.28103793844,3,8673.95049033644,3,0.30252913034059,2,3.03467376902609,-2,0.270793042960549,-1,927340.53,-1,6945357.42,2,NA,NA,0.012131765396,-1,0.0121317654,-1,0,0,NA,NA,0.0487543224,-2
251390,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,26.22,-2,100,4,0.52,2,1.04,1,41.12,-1,60.9,1,100,4,28.57,4,3680.26913058907,3,9483.00440028389,3,0.33075822605426,2,2.57671492594511,-3,0.446641475282995,1,1596413.18,1,7599559.54,2,NA,NA,0.009162636638,-1,0.00916263664,-1,0,2,NA,NA,0.028005872,-2
251390,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,30.32,-2,100,4,0.07,-1,1.18,1,31.77,-2,61.41,1,100,4,42.86,2,4858.47250087566,3,10427.0236112084,3,0.346215130665946,2,2.14615264557515,-3,0.742224872982445,1,1478673.33,-1,9500428.91,2,NA,NA,0.157340829022,2,0.15734082902,3,0,0,NA,NA,0.0206160028,-3
251390,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,32.04,-1,100,4,0.48,1,1.47,1,33.26,-2,67.17,1,100,4,71.43,2,4916.65699965314,3,12122.7528477281,3,0.35192638063073,2,2.46564949488714,-2,0.375853884904338,-1,1765137.39,-1,10534607.09,2,NA,NA,0.125592631282,3,0.12559263128,3,0,0,NA,NA,0.0207011369,-2
251390,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,32.33,-1,100,4,1.63,3,1.61,1,1.61,1,1.61,1,100,4,42.86,0,5978.02312822276,3,14168.0788346511,3,0.349384929398892,2,23700274372915,2,0.492145243483469,-1,2351388.39,1,11874182.08,2,NA,NA,0.181897539283,3,0.18189753928,3,0,0,NA,NA,0.0743546071,-2
251390,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",100,4,32.33,-1,100,4,1.63,3,1.61,1,1.61,1,1.61,1,100,4,42.86,0,5978.02312822276,3,14168.0788346511,3,0.349384929398892,2,23700274372915,2,0.492145243483469,-1,2351388.39,1,11874182.08,2,NA,NA,7.406526e-05,-3,0.18189753928,3,0,0,NA,NA,0.0743546071,-2
251392,2007,2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.663369652946,1,1973.72594834544,1,0.205079153488032,-1,4.39912433652022,1,0.477041685192758,1,1100051.06,-1,10536.77,-2,NA,NA,NA,NA,NA,NA,0,0,607156.85,-1,0.7951782381,2
251392,2008,2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",100,4,48.78,1,100,4,0,-4,0.26,-2,80,3,60,1,100,4,0,2,627.691009016745,1,2534.41744096179,1,0.223522132594851,-1,4.03768319850854,1,0.436146700978723,-1,1320521.76,-1,141370.6,-1,NA,NA,NA,NA,NA,NA,0,0,759410.49,-1,0.76592754,2
251392,2009,2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",100,4,57.75,2,100,4,0,-4,0.24,-2,56.86,1,92.16,4,100,4,0,2,567.368002555366,1,2623.30874361158,1,0.194230503750442,-2,4.62364590846942,1,0.524875980166855,1,1329080.07,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,721472.56,-1,0.3995226239,-1
