"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","INDICADOR_002","INDICADOR_004","INDICADOR_007","INDICADOR_009","INDICADOR_020","INDICADOR_021","INDICADOR_035","INDICADOR_041","INDICADOR_101","INDICADOR_102","INDICADOR_103","INDICADOR_104","INDICADOR_105","INDICADOR_106","INDICADOR_107","INDICADOR_108","INDICADOR_109","INDICADOR_110","INDICADOR_111","INDICADOR_112","INDICADOR_113","INDICADOR_114","INDICADOR_201","INDICADOR_202","INDICADOR_203","INDICADOR_204","INDICADOR_205","INDICADOR_206","INDICADOR_207","INDICADOR_208"
25,"Paraíba",250900,2007,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,283.249416091978,265.247185652356,0.23706996453862,0.0780935115040384,0.936443892142833,0.0635561078571668,1,0,0,0,0,0,0.400606675676495,0.121806953794489,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250900,2008,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",100,48.81,61.19,0.16,0.99,63.85,31.92,66.67,0,265.18230767096,229.342880392033,0.210163407617652,0.0970953167333625,0.864849855204532,0.135150144795468,1,0,0,0,0,0,0.455162783351162,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250900,2009,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",83.16,48.58,79.7,0.23,0.85,66.23,46.1,83.33,0,237.569168152794,208.105506804385,0.213885261460183,0.120243474143097,0.875978597822678,0.124021402177322,1,0,0,0,0,0,0.476248462745464,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250900,2010,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",82.61,39.75,100,0.07,1.18,51.63,40.22,66.67,0,269.886867995702,257.345215863131,0.214427917003882,0.0503408806297361,0.953529965256512,0.046470034743488,1,0,0,0,0,0,0.562505393027307,0.23105325840453,66.85,2.87,38,40.97,76.25,8.33,0.543,0.698
25,"Paraíba",250900,2011,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",58.56,39.45,83.65,0.1,0.66,44.92,55.61,62.5,0,265.610130545746,239.199521975423,0.194855278047434,0.0823671333637652,0.900566260345353,0.0994337396546466,0.958654980561864,0.0413450194381361,0,0,0,0,0.536161019687459,0.182563498238449,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250900,2012,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",96.56,54.32,83.48,0.09,1.14,NA,NA,50,71.43,295.642615940017,258.986007590484,0.214095002515555,0.109430538228191,0.876010404545433,0.123989595454567,0.928348806274483,0.0608158673131462,0,0,0,0,0.542997774225217,0.25300601926102,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250905,1991,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.26,6.12,116.45,148.05,49.51,6.53,0.217,0.438
25,"Paraíba",250905,2000,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.64,3.93,67.52,85.81,60.59,6.43,0.341,0.561
25,"Paraíba",250905,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,NA,NA,NA,NA,NA,NA,NA,502.061093231936,483.519049446875,0.276756878090351,0.107117458470875,0.963068152392172,0.0369318476078277,0.914867317328714,0.071431150919383,0,0,0.0137015317519027,0,0.739282258206746,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250905,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,49.73,100,0.07,0.72,68.63,52.29,16.67,0,468.895880782513,452.043736754504,0.265452229573127,0.0876914051432405,0.964059944395577,0.0359400556044233,0.944981018706104,0.0397002419133196,0,0,0.0153187393805763,0,0.69598535456254,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250905,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,44.28,100,0.08,0.55,62.58,49.68,83.33,0,432.0200508471,429.839792084351,0.251653370603239,0.0678884777367767,0.994953338951572,0.00504666104842753,0.929924372992371,0.0537979758336736,0,0,0.0162776511739558,0,0.753227742472729,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250905,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,44.76,100,0.18,0.83,64.75,58.27,16.67,0,443.571545392949,439.28849502036,0.239828710676677,0.0473592610695931,0.990344172395472,0.00965582760452772,0.985142233458395,0,0,0,0.0148577665416045,0,0.796562105246252,0.779321613873187,66.43,3.21,39.6,42.68,75.47,6.24,0.529,0.691
25,"Paraíba",250905,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,44.5,100,0.66,1.04,53.55,64.52,12.5,0,450.623482934985,449.003411303811,0.227363436378228,0.0885666948636157,0.996404822002124,0.00359517799787583,1,0,0,0,0,0,0.708068087513966,0.651547217031144,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250905,2012,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,37.19,100,0.37,1.67,NA,NA,12.5,42.86,338.747558169266,312.856691383278,0.1794648749386,0.127099483702805,0.923568845998733,0.0764311540012667,1,0,0,0,0,0,0.692944832578866,0.433155279062373,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250910,1991,2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.86,4.75,112.54,143.39,50.48,8.59,0.268,0.448
25,"Paraíba",250910,2000,2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,2.82,69.04,87.67,60.02,9.73,0.394,0.555
25,"Paraíba",250910,2007,2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,NA,NA,NA,NA,NA,NA,NA,228.496112604297,221.165192459144,0.216862223990196,0.0624557978513034,0.967916652666,0.0320833473340004,0.554457318329453,0.445542681670547,0,0,0,0,0.653603742869235,0.730857816729503,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250910,2008,2504,"Mata Paraibana",250421,"Sapé","Mari",100,52.5,100,0.28,1.32,55.71,45.71,100,14.29,231.863670794046,219.703617400608,0.197578021258347,0.0548486191506888,0.947555158806058,0.0524448411939419,0.539984817202647,0.460015182797353,0,0,0,0,0.617623498839291,0.681201554648472,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250910,2009,2504,"Mata Paraibana",250421,"Sapé","Mari",100,51.51,100,0.35,1.39,50.84,54.85,83.33,14.29,273.048612693882,261.944141323052,0.242585292006803,0.072166166187551,0.959331522466733,0.0406684775332671,0.569578249666628,0.430421750333372,0,0,0,0,0.688312605611298,0.679770640918858,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250910,2010,2504,"Mata Paraibana",250421,"Sapé","Mari",100,59.41,100,0.29,1.36,55.28,61.97,83.33,57.14,291.713063625647,280.233125788347,0.238972462795156,0.0624640775893435,0.960646473302844,0.0393535266971561,0.578002231821314,0.421997768178686,0,0,0,0,0.662469068771448,0.264909607547671,66.5,2.21,39.3,42.38,75.61,10.68,0.548,0.692
25,"Paraíba",250910,2011,2504,"Mata Paraibana",250421,"Sapé","Mari",100,42.3,100,1.32,1.49,47.92,59.62,87.5,85.71,324.180437343022,309.944908257191,0.254497211587276,0.0706275558423198,0.956087636865121,0.0439123631348794,0.445390902571656,0.539051988562172,0,0,0.0155571088661716,0,0.661431609032052,0.132072292046074,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250910,2012,2504,"Mata Paraibana",250421,"Sapé","Mari",100,33.96,100,0.71,2.17,NA,NA,12.5,57.14,346.915988990308,314.809515855839,0.246776862331107,0.0835719863126382,0.907451734271706,0.0925482657282937,0.459605303309773,0.525433949723735,0,0,0.0149607469664921,0,0.634735099729934,0.158406941600537,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250915,1991,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,4.43,79.89,103.68,59.82,7.58,0.279,0.54
25,"Paraíba",250915,2000,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.51,2.62,47.59,61.18,69.02,8.01,0.412,0.642
25,"Paraíba",250915,2007,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,459.50366864923,316.455982952946,0.260066003713896,0.510235995710121,0.688690873531455,0.311309126468546,0.345038241359107,0,0,0.00595096701081905,0.0118389955945262,0.32902390174825,0.369096953080942,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250915,2008,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,29.27,100,0,0.5,30.84,32.71,66.67,0,269.557668406785,267.548183240118,0.172219097972238,0.0078890492762197,0.992545249487638,0.00745475051236228,0.58680966990304,0,0,0.00677934241383563,0.00744215312450064,0.398968834558624,0.488500862187887,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250915,2009,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,41.56,100,0.05,0.34,35.51,34.58,83.33,0,319.018912674964,306.321530550068,0.212362933232053,0.0488952435417408,0.96019865399694,0.0398013460030596,0.543233374156503,0,0,0.00767255443363147,0.0158786252687775,0.433215446141088,0.558518154808995,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250915,2010,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,48.65,100,0.02,0.26,27.96,56.99,50,0,355.32991719528,355.027830192962,0.197514986918157,0.000829768981437426,0.999149840788237,0.00085015921176281,0.566061847108913,0,0,0.00893889505082184,0.0166125220150477,0.408386735825217,0.554537379625935,0,70.16,2.45,26.9,29.02,82.11,9.4,0.608,0.753
25,"Paraíba",250915,2011,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,36,100,0.02,0.95,25.32,51.9,62.5,28.57,367.614849245653,337.854215935722,0.178681919224288,0.0668697986916915,0.919043984836305,0.0809560151636955,0.50741270016584,0,0,0.0135833887275569,0.00436253697571936,0.474641374130884,0.543394895334663,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250915,2012,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,53.33,100,0.06,1.39,NA,NA,0,57.14,383.382242288637,378.047070481061,0.19293953165057,0.0105457700421604,0.986083936032805,0.0139160639671955,0.345079981713863,0,0,0.0127952975132147,0,0.642124720772922,0.543993078538039,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250920,1991,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.73,3.68,73.08,95.22,62.11,8.87,0.288,0.562
25,"Paraíba",250920,2000,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.92,2.85,49.8,63.94,67.99,9.85,0.408,0.632
25,"Paraíba",250920,2007,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,277.567210403191,273.324720160716,0.253801875566388,0.0582229985054032,0.984715448786934,0.015284551213066,0.19979400218619,0.554508166564335,0,0.245697831249476,0,0,0.606489896801075,0.659784618347741,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250920,2008,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,41.78,100,0.44,0.53,70.65,37.81,33.33,0,245.435317832941,244.989857967521,0.223838702893296,0.00479198221935425,0.998185021335341,0.00181497866465889,0.159065971700228,0.606955386473703,0,0.233978641826069,0,0,0.619177318538389,0.632149732085894,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250920,2009,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,46.34,100,0.39,0.8,76.33,53.25,66.67,0,272.809858931177,265.452378647899,0.245528746830343,0.290719858812082,0.973030739020567,0.0269692609794329,0.216064329811656,0.471409739447396,0,0.312525930740948,0,0,0.563351947247588,0.713323421380763,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250920,2010,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,33.01,100,0.3,1.2,66.18,54.41,66.67,0,310.80729271347,308.07772540992,0.252007504720939,0.0721115056781212,0.991217814486527,0.00878218551347249,0.08418332853331,0.728546071390442,0,0.187270600076248,0,0,0.504453497821751,0.70899420416649,69.8,2.17,28,30.19,81.5,10.46,0.567,0.747
25,"Paraíba",250920,2011,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,30,100,0.09,1.24,62.89,56.7,75,85.71,362.510359238642,339.551938937627,0.269699565890074,0.190922684316323,0.936668236600924,0.0633317633990762,0.129210599833759,0.850036816109899,0,0.0207525840563425,0,0,0.442630847655809,0.460887599530029,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250920,2012,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,33.68,100,0.21,1.38,NA,NA,87.5,85.71,436.46950397432,414.778744267808,0.309229185134503,0.138397764205427,0.950304065899211,0.0496959341007888,0.388855201742349,0.433993399545093,0,0.177151398712557,0,0,0.417663069457506,0.0445045141573433,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250930,1991,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.13,6.73,98.34,126.3,54.24,4.84,0.277,0.486
25,"Paraíba",250930,2000,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.31,3.41,69.01,87.63,60.03,4.87,0.385,0.555
25,"Paraíba",250930,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,520.484407397425,454.010550222849,0.197441619957043,0.148263013856694,0.872284632873128,0.127715367126872,0.876122190669249,0.105317937720232,0,0,0.0185598716105182,0,0.555687662802044,0.353552836058079,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250930,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",95.83,47.01,95.83,0.18,1.13,70.78,57.79,83.33,0,404.944611186338,400.991796031431,0.16066620625989,0.00950979220414249,0.990238627590755,0.00976137240924449,0.983437805712684,0,0,0,0.0165621942873159,0,0.613894151289498,0.311437228653939,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250930,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",83.68,27.62,83.68,0.11,0.79,61.04,48.05,83.33,0,424.188794066464,407.491277507278,0.167242810007829,0.0427640996007196,0.960636592025177,0.0393634079748227,0.972743651327446,0.0196568704159187,0,0,0.00759947825663528,0,0.633005588834586,0.265831631551049,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250930,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",100,43.75,100,0.28,0.8,56.12,60.43,50,71.43,503.370047958003,496.04794688086,0.197270084159448,0.0193618123723255,0.985453840356917,0.0145461596430826,0.990800062179447,0,0,0,0.00919993782055315,0,0.706057180219575,0.279287712937097,65.49,2.97,43.3,46.62,73.72,5.39,0.536,0.675
25,"Paraíba",250930,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",100,31.58,100,0.48,1.41,65.43,47.53,87.5,85.71,530.110248072611,487.948832380433,0.211669130624521,0.163916537722762,0.920466703208493,0.0795332967915066,0.897637418639619,0.0924407622745831,0,0,0.00992181908579773,0,0.639557435102991,0.38559585522911,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250930,2012,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",100,29.17,100,0.48,1.7,NA,NA,0,85.71,492.876013610784,479.341672555948,0.214860950731274,0.0679762850247283,0.972540069548762,0.0274599304512384,0.957258139862151,0.0310331793953181,0,0,0.0117086807425305,0,0.732576258190637,0.287690357567954,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250933,1991,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.75,6.66,94.7,121.88,55.27,7.72,0.258,0.496
25,"Paraíba",250933,2000,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.35,2.75,55.93,71.56,65.27,8.69,0.397,0.606
25,"Paraíba",250933,2007,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,591.747335874739,569.551210093474,0.275675864528642,0.191005598033517,0.962490535342331,0.0375094646576694,0.23696209631075,0.0372575639597468,0,0,0,0.725780339729503,0.529096881463425,0.397114834027624,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250933,2008,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",100,50.5,100,0.23,1.47,71.74,47.83,0,0,504.201465479153,503.866241615093,0.233193093232187,0.00139889310664101,0.999335139052519,0.000664860947480627,0.188867008164745,0,0,0,0,0.811132991835255,0.491231510812778,0.419597023736417,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250933,2009,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",100,29.81,100,0.49,1.11,73.24,45.07,50,0,540.655222025089,525.928187640669,0.256166199510632,0.115501555002457,0.972760765485151,0.0272392345148491,0.18892902656488,0.0231479660896939,0.00105180051313227,0,0,0.786871206832293,0.548009767214309,0.40814966988788,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250933,2010,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",100,32.26,100,0.37,1.2,59.42,73.91,83.33,0,543.435138483603,534.62430327973,0.269473342415129,0.157194823702636,0.983786776783594,0.016213223216406,0.215684787523934,0,0,0,0,0.772118730145009,0.559167789412253,0.406799136016841,69.81,2.01,28,30.16,81.52,9.19,0.541,0.747
25,"Paraíba",250933,2011,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",100,39.08,100,0.16,1.13,67.61,60.56,50,14.29,521.616271419456,518.676976056159,0.250790779104648,0.0275978131703815,0.994365023630688,0.00563497636931149,0.27554895810102,0,0,0,0,0.72445104189898,0.575960449822563,0.486076830761369,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250933,2012,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Matinhas",100,36.11,100,0.25,2,NA,NA,37.5,0,471.503428964884,452.804532935506,0.210632363530125,0.0578164941800249,0.960341972336387,0.0396580276636135,0.273381426498132,0,0.00382002897241316,0,0,0.722798544529455,0.469333412917676,0.577464633315853,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250937,1991,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.02,3.64,93.13,119.97,55.73,7.03,0.202,0.5
25,"Paraíba",250937,2000,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.24,2.52,48.6,62.45,68.55,7.09,0.364,0.637
25,"Paraíba",250937,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,728.426452536277,573.770912611327,0.277231793515728,0.475820807095872,0.787685442522768,0.212314557477232,0.143329667812135,0.666083692358573,0,0,0.00895180957578126,0.181634830253511,0.337819974529492,0.515596979605538,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250937,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",100,64.15,100,0.15,1.46,21.57,49.02,83.33,0,750.872524738092,656.91254122731,0.269750482800628,0.277025101289311,0.874865599132748,0.125134400867252,0.169346537301996,0.809223857124415,0,0,0.008536291334416,0.0128933142391729,0.3360512801532,0.555780332795939,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250937,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",100,69.44,100,0.33,1.15,25,52.78,83.33,0,698.581571654422,613.086266790182,0.265689665221876,0.502861321462816,0.877615860003628,0.122384139996372,0.106168015247967,0.760509994280838,0,0,0.0901009415531971,0.043221048917998,0.40437516821457,0.569652801098498,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250937,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",100,60.61,100,0.41,1,24.24,69.7,100,0,883.962649150982,647.586568457924,0.277104993610831,0.346627807419559,0.732594945137005,0.267405054862995,0.181786941381571,0.642763701303116,0,0,0.0344981446238694,0.104891833459874,0.311492260104493,0.656179624042857,70.62,1.84,25.5,27.52,82.9,9.18,0.565,0.76
25,"Paraíba",250937,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",100,62.34,100,0.48,1.1,3.33,76.67,12.5,0,836.24377604101,656.211366001534,0.27259815743016,0.345623576662394,0.78471300451192,0.21528699548808,0.083337801718409,0.716653940349111,0,0,0.00817954867081165,0,0.263116618272678,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250937,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Mato Grosso",100,68,100,0.95,1.31,NA,NA,37.5,0,851.756800291545,810.689125364431,0.285369304547978,0.15563522910916,0.951784740769834,0.0482152592301661,0.124612260615564,0.863841268628868,0,0,0.0115464707555683,0,0.311026905777908,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250939,1991,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.46,7.34,102.39,131.21,53.12,5.71,0.199,0.474
25,"Paraíba",250939,2000,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.35,4.51,55.93,71.56,65.27,6.78,0.341,0.606
25,"Paraíba",250939,2007,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,644.641444671916,363.250626142499,0.32758871427294,0.831636546227521,0.563492510673698,0.436507489326302,0.555056698273938,0,0.375604118142332,0.0582651790768821,0.0110740045068482,0,0.329485259183765,0.711018265290166,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250939,2008,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",100,49.44,100,0,0.08,60.36,34.23,83.33,0,346.490596221014,315.280468744562,0.216138564448063,0.189493540084123,0.909925037456012,0.0900749625439878,0.90344116242729,0.0835802220863944,0,0,0.0129786154863156,0,0.543165847689867,0.600663179451872,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250939,2009,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",100,29.69,100,0,0.12,68.81,63.3,83.33,0,366.313819645562,344.291676155847,0.197165063745207,0.128086890177434,0.939881756273834,0.0601182437261659,0.980105018076376,0,0,0,0.0198949819236245,0,0.588052832721197,0.518300439778196,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250939,2010,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",99.52,30.48,99.52,0.19,0.15,65.31,73.47,83.33,0,411.329226893594,363.722964198164,0.208451213387011,0.228485551986911,0.884262387443367,0.115737612556633,0.864134161588781,0.00728328927687544,0.107480791582546,0,0.0211017575517971,0,0.518098263014164,0.48281517447144,68.79,2.11,31.2,33.66,79.75,8.62,0.572,0.73
25,"Paraíba",250939,2011,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",100,24,100,0.12,0.48,42.17,74.7,87.5,0,402.111306191001,370.209663210588,0.203665449716809,0.240184367131286,0.920664645611183,0.0793353543888171,0.905140857292593,0.0607141524916027,0,0.0120590795593685,0.0220859106564361,0,0.549830287940736,0.457235741658548,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250939,2012,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Maturéia",99.85,18.64,99.85,0.08,0.66,NA,NA,0,57.14,427.347096774194,365.155865701119,0.213499596814676,0.250240982009412,0.854471385104704,0.145528614895296,0.876095645372408,0.0178054706637814,0,0.0957311628069768,0.0103677211568335,0,0.470784471780705,0.432013949766396,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250940,1991,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.44,5.03,96.52,124.09,54.75,6.77,0.245,0.491
25,"Paraíba",250940,2000,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.13,3.4,56.8,72.64,64.89,8,0.391,0.602
25,"Paraíba",250940,2007,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,248.7758527667,228.279007321531,0.264640525099486,0.303473102217001,0.91760918426279,0.08239081573721,0.897025903588128,0.0827329015187897,0,0,0.0202411948930827,0,0.543618151876541,0.641322703742261,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250940,2008,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",100,41.79,100,0.06,0.43,59.62,47.42,100,0,299.070038908234,274.650936097985,0.251983555259742,0.194463423091432,0.918349885868232,0.0816501141317676,0.929815855130602,0.0513372904342844,0,0,0.0188468544351134,0,0.492345823049931,0.468309781373873,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250940,2009,2503,"Agreste Paraibano",250318,"Itabaiana","Mogeiro",100,38.97,100,0.09,0.7,64.55,49.74,83.33,0,293.16870537009,280.065875442917,0.231664432312692,0.103303602844692,0.955306178022539,0.0446938219774609,0.897389117805076,0.0829640287230413,0,0,0.0196468534718831,0,0.547691979777844,0.438309434746532,NA,NA,NA,NA,NA,NA,NA,NA
